127.0.0.1 - - [10/Mar/2021:16:12:16 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:17:22 +0530] "GET /Supermarket_Management_System/login.jsp?msg=notexist HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:17:42 +0530] "GET /Supermarket_Management_System/signup.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:18:13 +0530] "GET /Supermarket_Management_System/signup.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:01 +0530] "POST /Supermarket_Management_System/signupAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:01 +0530] "GET /Supermarket_Management_System/login.jsp?msg=valid HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:18 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:19 +0530] "GET /Supermarket_Management_System/admin/adminHome.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:48 +0530] "GET /Supermarket_Management_System/admin/addNewProduct.jsp HTTP/1.1" 200 2284
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:20:48 +0530] "GET /Supermarket_Management_System/css/addNewProduct-style.css HTTP/1.1" 200 3091
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:02 +0530] "POST /Supermarket_Management_System/admin/addNewProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:02 +0530] "GET /Supermarket_Management_System/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 2338
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:06 +0530] "GET /Supermarket_Management_System/admin/addNewProduct.jsp HTTP/1.1" 200 2284
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:08 +0530] "GET /Supermarket_Management_System/admin/allProductEditProduct.jsp HTTP/1.1" 200 2416
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:12 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:12 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:56 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:23:56 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:00 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:09 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:09 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:22 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:22 +0530] "GET /Supermarket_Management_System/admin/adminHome.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:27 +0530] "GET /Supermarket_Management_System/admin/allProductEditProduct.jsp HTTP/1.1" 200 2416
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:45 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:24:45 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:08 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:08 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:14 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:14 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:18 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:23 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 2657
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:28 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 2657
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:30 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:36 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:38 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:25:38 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:22 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:22 +0530] "GET /Supermarket_Management_System/admin/adminHome.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:27 +0530] "GET /Supermarket_Management_System/admin/addNewProduct.jsp HTTP/1.1" 200 2284
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:54 +0530] "POST /Supermarket_Management_System/admin/addNewProductAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:54 +0530] "GET /Supermarket_Management_System/admin/addNewProduct.jsp?msg=done HTTP/1.1" 200 2338
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:58:58 +0530] "GET /Supermarket_Management_System/admin/allProductEditProduct.jsp HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:02 +0530] "GET /Supermarket_Management_System/admin/editProduct.jsp?id=1 HTTP/1.1" 200 2357
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:05 +0530] "GET /Supermarket_Management_System/admin/allProductEditProduct.jsp HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:12 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:12 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:29 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:16:59:29 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:00:58 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:00:58 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:10 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:10 +0530] "GET /Supermarket_Management_System/admin/adminHome.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:29 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:29 +0530] "GET /Supermarket_Management_System/admin/adminHome.jsp HTTP/1.1" 200 1483
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:32 +0530] "GET /Supermarket_Management_System/admin/allProductEditProduct.jsp HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:39 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:39 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:56 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:01:57 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:02:18 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2321
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:02:18 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:02:19 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:31 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2877
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:31 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:33 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:42 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:42 +0530] "GET /Supermarket_Management_System/home.jsp?msg=added HTTP/1.1" 200 2931
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:07:45 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:10:17 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3270
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:14:23 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 500 2197
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:14:23 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:00 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3303
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:00 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:09 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:54 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3317
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:54 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:15:58 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:16:52 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3323
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:16:52 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:16:59 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:07 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:07 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:15 +0530] "GET /Supermarket_Management_System/signup.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:32 +0530] "POST /Supermarket_Management_System/signupAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:32 +0530] "GET /Supermarket_Management_System/login.jsp?msg=valid HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:42 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:42 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:51 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:17:51 +0530] "GET /Supermarket_Management_System/home.jsp?msg=added HTTP/1.1" 200 2928
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:18:01 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3317
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:30:05 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:32:09 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:32:09 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:36:54 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:36:54 +0530] "GET /Supermarket_Management_System/home.jsp?msg=exist HTTP/1.1" 200 2956
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:36:59 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3319
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:28 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3319
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:28 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:36 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:37 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:44 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:44 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:46 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:41:49 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 500 2200
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:42:56 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:42:56 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:42:58 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:43:01 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 500 2204
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:36 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 500 2204
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:36 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:43 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:43 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:45 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:46:48 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 500 2204
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:47:32 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2874
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:47:32 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:47:40 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:47:40 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:47:40 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:49:41 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:49:46 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:49:46 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:57:09 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:57:17 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:57:21 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:57:26 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:58:18 +0530] "GET /Supermarket_Management_System/home.jsp?msg=invalid HTTP/1.1" 200 2946
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:58:18 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:58:24 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:58:26 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 1397
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:59:16 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:59:16 +0530] "GET /Supermarket_Management_System/css/home-style.css HTTP/1.1" 200 3159
0:0:0:0:0:0:0:1 - - [10/Mar/2021:17:59:18 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:02:50 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 4452
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:04:09 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3567
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:04:10 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:04:16 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3567
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:04:30 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3567
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:06:01 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3150
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:06:06 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3150
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:06:15 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3150
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:07:05 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3225
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:07:06 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:07:10 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3225
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:08:44 +0530] "GET /Supermarket_Management_System/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:08:44 +0530] "GET /Supermarket_Management_System/login.jsp HTTP/1.1" 200 795
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:09:05 +0530] "POST /Supermarket_Management_System/loginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:09:05 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:09:10 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3225
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:09:59 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 2344
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:11:36 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 2293
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:11:39 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:14:59 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 2293
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:15:42 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2798
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:16:20 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2776
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:17:29 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2777
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:18:12 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 500 3099
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:18:47 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 2793
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:18:56 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:00 +0530] "GET /Supermarket_Management_System/addToCartAction.jsp?id=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:00 +0530] "GET /Supermarket_Management_System/home.jsp?msg=added HTTP/1.1" 200 2940
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:05 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:07 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:11 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:21 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:25 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:46 +0530] "GET /Supermarket_Management_System/home.jsp HTTP/1.1" 200 2886
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:19:50 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:20:34 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:20:37 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:21:04 +0530] "GET /Supermarket_Management_System/myOrders.jsp HTTP/1.1" 200 3002
0:0:0:0:0:0:0:1 - - [10/Mar/2021:18:21:51 +0530] "GET /Supermarket_Management_System/myCart.jsp HTTP/1.1" 200 3865
